article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0702265001,0702265,Pack Gold,82,Tie,Accessories,1010009,Glittering/Metallic,05,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Glittery bow tie with matching handkerchief. Bow tie with an adjustable strap and fastening at the back. Width 10.5 cm. Size of handkerchief 32x32 cm.
0702293001,0702293,Fox Bodycon Dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, fitted dress in ribbed jersey containing glittery threads with a deep V-neck front and back, ties at the back of the neck and long sleeves. Lined."
0702657002,0702657,new carrie glove1,71,Gloves,Accessories,1010010,Melange,06,Light Grey,2,Medium Dusty,12,Grey,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Fine-knit gloves in a soft wool blend with a decorative bow in imitation leather on the top.
0702765001,0702765,Magna tee,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Oversized T-shirt in soft, slub cotton jersey with low dropped shoulders, a decorative seam at the top of the front and at the back, and a ribbed neckline."
0702800001,0702800,Rio,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,4,Dark,13,Brown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in patterned chiffon crêpe with a small stand-up collar and opening at the front with ties at the top. Short, flounced raglan sleeves, a seam at the waist and a flared skirt. Lined."
0702846001,0702846,Closer crewneck,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in soft jersey made from a cotton blend with a woven section at the front with pockets, one of which has a zip. Ribbing around the neckline, cuffs and hem. Soft brushed inside."
0702932001,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702932002,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702932004,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702932009,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702932033,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702932036,0702932,ALLINGTON slim fit tee TVP,-1,Unknown,Unknown,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.
0702989003,0702989,Mirage,259,Shirt,Garment Upper body,1010001,All over pattern,09,Black,4,Dark,5,Black,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in a viscose and cotton weave with a turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem."
0703150003,0703150,Barry basic crew,254,Top,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports top in sturdy jersey with long raglan sleeves, ventilating holes under the arms, seams at the sides and ribbing around the neckline, cuffs and hem."
0703152001,0703152,Electra superpush bra,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Wide, adjustable shoulder straps, a racer back, elasticated ribbing at the hem and a hook-and-eye fastening at the back."
0703296001,0703296,Nick Puffer,262,Jacket,Garment Upper body,1010005,Colour blocking,42,Red,7,Medium,18,Red,5252,Jacket Casual,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Padded jacket in woven fabric with a fleece-lined stand-up collar and zip down the front. Zipped side pockets, one inner pocket with a hook and loop fastener and elastication on the inside of the cuffs and hem. Polyester filling. Lined."
0703347001,0703347,Chinese newyears CN exclusives,286,Underwear bottom,Underwear,1010001,All over pattern,42,Red,7,Medium,18,Red,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
0703474002,0703474,Margarita Push w. Back Detail,306,Bra,Underwear,1010021,Lace,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable, lace-covered shoulder straps that cross at the back, and a narrow fastening at the back with two pairs of hooks and eyes."
0703484001,0703484,Pack Tie Clip Cufflinks,78,Other accessories,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Set containing a pair of cufflinks and a tie pin in brushed metal. Size of cufflinks 1.7x1.7 cm, length of tie pin 6 cm."
0703578001,0703578,Henry Court sneaker Leo,94,Sneakers,Shoes,1010001,All over pattern,13,Beige,4,Dark,11,Beige,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Trainers in leather with a short-pile faux fur covering and lacing at the front. Leather linings and insoles and rubber soles.
0703589001,0703589,Bernhard tencel shirt,259,Shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Shirt in soft washed Tencel™ lyocell denim with a collar, buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0703600001,0703600,Pack Novelty Tieclip Pin,78,Other accessories,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Set with a tie clip and lapel pin in metal. Length of tie clip 5.5 cm, length of lapel pin 8.5 cm."
0703625001,0703625,Bracelet Patta,68,Bracelet,Accessories,1010012,Mixed solid/pattern,03,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Bracelet in antiqued metal with glass beads.
0703672003,0703672,Shaggy SS shirt,259,Shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,7,Medium,2,Blue,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt in patterned Tencel™ lyocell with a turn-down collar and French front. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0703781002,0703781,FREEDIE JOGGER,272,Trousers,Garment Lower body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Joggers in jersey made from an organic cotton blend with wide elastication and a drawstring at the waist, side pockets and wide ribbing at the hems."
0703810001,0703810,Seven Court Sneaker,94,Sneakers,Shoes,1010026,Other structure,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Trainers in snakeskin-patterned imitation leather with details in a contrasting colour and lacing at the front. Fabric linings and insoles and rubber soles.
0703826004,0703826,New Yoko espadrille,144,Flat shoe,Shoes,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Espadrilles in fabric and braided jute with crossover straps at the front that tie around the ankle. Fabric linings, jute insoles and thermoplastic rubber (TPR) soles."
0703833001,0703833,Cheddar,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"A-line dress in airy chiffon with a round neckline and an opening with a concealed button at the back of the neck. Frill trimmed seam at the top and long, wide sleeves with a frill-trimmed seam. Lined."
0704630003,0704630,Malva sneaker(1),94,Sneakers,Shoes,1010005,Colour blocking,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Trainers with lacing at the front and a loop at the back. Mesh linings and insoles and chunky thermoplastic rubber (TPR) soles.
0704756001,0704756,Frenchy push balboa,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in cotton jersey with moulded, padded triangular cups for a larger bust and fuller cleavage. Adjustable shoulder straps that cross at the back and lace at the hem. No fasteners."
0704758015,0704758,Country t-shirt(1),255,T-shirt,Garment Upper body,1010014,Placement print,71,Light Blue,3,Light,2,Blue,6281,Bottoms Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Football shirt in fast-drying functional fabric with a print motif front and back. Short raglan sleeves ending in a double layer in a contrasting colour.
0704767004,0704767,Pumpkin bra,306,Bra,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with mesh details. Lightly padded cups with removable inserts, wide shoulder straps that cross at the back and a wide, elasticated hem. Light support."
0704913002,0704913,RC Jones Slim Fit Shorts,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8030,EQ H&M Man,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,"5-pocket shorts in a stretch cotton weave with a regular waist, zip fly and button, and slim legs. Slim fit."
0705732002,0705732,East HW tapered,272,Trousers,Garment Lower body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in woven fabric with a high waist, sewn-on tie belt, elastication at the back and pleats at the top. Side pockets, fake welt back pockets and tapered legs with creases."
0705732003,0705732,East HW tapered,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in woven fabric with a high waist, sewn-on tie belt, elastication at the back and pleats at the top. Side pockets, fake welt back pockets and tapered legs with creases."
0705805002,0705805,OL LEWINSKY PQ pump,90,Pumps,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes and covered heels. Leather linings and insoles and rubber soles. Heel 6 cm.
0705821001,0705821,Oprah back detail padded wire,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Narrow, adjustable shoulder straps, and lace details and a fastening at the back."
0705849001,0705849,Morris trekk boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Boots in imitation leather with an ankle-height shaft, a lightly padded top edge, a loop at the back and lacing with speed hooks at the top. Fabric linings and insoles and chunky rubber soles made from thermoplastic rubber (TPR). Heel 3 cm."
0705870001,0705870,OL EPPING PQ boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Suede ankle boots with a wide shaft. pointed toes and covered heels. Fabric linings, leather insoles and rubber soles. Heel 4 cm."
0705878001,0705878,OL LLOYED PQ semi-boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Suede ankle boots with open heels and toes, a zip at the front and block heels. Satin linings, leather insoles and rubber soles Heel 8 cm."
0706204001,0706204,BB Tanktop set,270,Garment Set,Garment Full body,1010014,Placement print,09,Black,4,Dark,5,Black,6283,Tops Boys,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Sports set with a vest top and pair of sports shorts in fast-drying functional fabric. Vest top with deep armholes and a print motif on the front. Shorts with an elasticated drawstring waist.
0706268005,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268011,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010004,Check,09,Black,4,Dark,5,Black,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268014,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,82,Turquoise,5,Bright,7,Turquoise,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268020,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,73,Dark Blue,5,Bright,2,Blue,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268029,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010014,Placement print,07,Grey,1,Dusty Light,12,Grey,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268031,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010014,Placement print,42,Red,5,Bright,18,Red,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268038,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,52,Pink,7,Medium,4,Pink,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268039,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,52,Pink,7,Medium,4,Pink,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268041,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,93,Dark Green,5,Bright,19,Green,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706268102,0706268,1pk fun/expressive,302,Socks,Socks & Tights,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706271005,0706271,1pk Embroidery,302,Socks,Socks & Tights,1010007,Embroidery,10,White,3,Light,9,White,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Rib-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706271006,0706271,1pk embroidery,302,Socks,Socks & Tights,1010007,Embroidery,10,White,3,Light,9,White,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Rib-knit socks in a soft cotton blend with high shafts and elasticated tops.
0706271007,0706271,1pk Embroidery,302,Socks,Socks & Tights,1010007,Embroidery,09,Black,4,Dark,5,Black,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Rib-knit socks in a soft cotton blend with high shafts and elasticated tops.
